"id","histopo_uri","nederzetting","type","bron","lat","lon","reden","jaar_gebeurtenis","periode","locatie","eindjaar_min","eindjaar_max"
"417","http://www.histopo.nl/plaats/80ad73ca-aa78-8df9-9ab9-75a192c0db62","Te Wijk","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 163","51.4460971559","3.74794119533","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"418","http://www.histopo.nl/plaats/1b5660ef-b583-7e7a-baab-3846c34b7879","Westkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 163","51.4139277596","3.71736787468","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"419","http://www.histopo.nl/plaats/2296cf60-9909-8dfb-f263-a87c6fd07e3c","Risinge","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 164","51.4056107594","3.73306737826","overstroming","-","1500 - 1600","bekend","1500","1600"
"420","http://www.histopo.nl/plaats/3528bacd-b949-6a1b-3595-d51c53e0419a","Assenburg","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 164","51.4016059432","3.74294319971","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"421","http://www.histopo.nl/plaats/41588c7a-6bb6-76ca-8ec4-f19771e92c2d","Oostkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 164","51.4198559547","3.75059595273","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"422","http://www.histopo.nl/plaats/49a4a37f-20f0-d82d-ab2d-0420be406f28","Sint Catherinenkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 165","51.4200301718","3.71096139163","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"423","http://www.histopo.nl/plaats/7fa24fe0-e807-8055-5316-46e8d7159e3d","Wolfertsdorp","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 165","51.4070259388","3.75437697134","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"424","http://www.histopo.nl/plaats/03ac7e57-2de7-9d67-ad46-e0427dc9cb3c","Oloutsdorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 166","51.4323720464","3.74751443417","overstroming","-","1500 - 1600","bekend","1500","1600"
"425","http://www.histopo.nl/plaats/7219e55d-40d8-2c93-2517-b42baa30ceaf","Coudorpe","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 167","51.4072992043","3.78705544701","overstroming, concurrentie","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"426","http://www.histopo.nl/plaats/0354140c-4e07-e284-dcb5-9d54695b7718","Oud-Everinge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 168","51.392152626","3.77935270245","overstroming","-","1000 - 1500","bekend","1000","1500"
"427","http://www.histopo.nl/plaats/9632752a-0ca7-e5c8-0c40-ec7612df34ad","Bakendorp","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 169","51.4075386976","3.90869957097","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"428","http://www.histopo.nl/plaats/2ebaddab-60a7-1669-b57d-384c33b13de8","Nieuw-Everinge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 173","51.3922915714","3.87158815225","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"429","http://www.histopo.nl/plaats/04da015e-5ab0-2672-73d6-6f06d324035b","Oostende","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 173","51.4393922592","3.93174569289","overstroming","1520 - 1521 (buitenbedijking)","1500 - 1600","bekend","1520","1521"
"430","http://www.histopo.nl/plaats/1a9f7c77-fba8-9c25-76f9-d35e635b41d5","Vinninge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 173","51.4296914373","3.92378618579","overstroming","1530 (Sint Felixvloed, buitenbedijking)","1500 - 1600","bekend","1530","1530"
"431","http://www.histopo.nl/plaats/65c5e9b2-3659-023b-f3a9-30b50e33ef2c","Stuivezand","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 175","51.3733153519","3.87657043764","overstroming","1477 (Cosmas en Damianusvloed)","1000 - 1500","bekend","1477","1477"
"432","http://www.histopo.nl/plaats/4a2845e0-4ffa-ecb6-a7cc-3f4438c24a44","Westdorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 176","51.4130140236","3.87023810957","oorlog","1295","1000 - 1500","bekend","1295","1295"
"433","http://www.histopo.nl/plaats/5792dbf0-7be8-fa00-7c8c-b9bea8b5e830","Delie","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 176","51.4008136446","3.88684159052","oorlog","1295","1000 - 1500","bekend","1295","1295"
"434","http://www.histopo.nl/plaats/48ef1846-f0ce-5b74-4e17-839e00da6cfb","Nieuwkapelle","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 178","51.4283640316","4.03968080804","overstroming","-","1600 - 1700","bekend","1600","1700"
"435","http://www.histopo.nl/plaats/a2653596-121d-37b3-67a3-9f9671d16ce0","Valkenisse","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 178","51.3996698242","4.10106150779","overstroming","1682 (buitenbedijking)","1600 - 1700","bekend","1682","1682"
"436","http://www.histopo.nl/plaats/6baadb1e-1b7f-77f6-05e8-2e8b05d04a45","Vinkenisse","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 184","51.3931115869","4.13363496036","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"437","http://www.histopo.nl/plaats/c8242d0e-26b7-cda6-d3ba-100663419bb7","Rilland","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 185","51.3940728399","4.18914698519","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"438","http://www.histopo.nl/plaats/1dd1b192-4a28-b141-056a-15219aba5532","Bath","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 186","51.4083570486","4.24283225143","overstroming","1552 (Sint Pontiaansvloed)","1500 - 1600","bekend","1552","1552"
"439","http://www.histopo.nl/plaats/7da63269-93ec-29a3-059d-71061b8eddc5","Wiksdorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 188","51.4890468304","3.83703097199","ontvolking","-","1500 - 1600","bekend","1500","1600"
"440","http://www.histopo.nl/plaats/07dee414-0aed-e09d-7563-fd4c10af5d5b","Eversdijk","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 189","51.46702284","3.95098410179","ontvolking","-","1800 - 1900","bekend","1800","1900"
"441","http://www.histopo.nl/plaats/d968f57d-f6b0-40e2-ec72-2ca04f0878a6","Vlake","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 190","51.4732166377","4.00760578888","industrie en infrastructuur","1865","1800 - 1900","bekend","1865","1865"
"442","http://www.histopo.nl/plaats/8e31460a-fd15-8c61-1227-3e3b325ed343","Baarsdorp","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 191","51.4830730426","3.8387319215","ontvolking","-","1800 - 1900","bekend","1800","1900"
"443","http://www.histopo.nl/plaats/ace92ddd-20a6-0e83-0e4e-9bb0b4b7f681","Sinoutskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 194","51.4720696012","3.86403837913","ontvolking","-","1800 - 1900","bekend","1800","1900"
"444","http://www.histopo.nl/plaats/3bdb4730-93de-c1dd-1ec6-f24f70f1ee3a","'s-Heer Elsdorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 196","51.5087468823","3.90794558184","ontvolking","-","1500 - 1600","bekend","1500","1600"
"445","http://www.histopo.nl/plaats/0562e11a-c3d9-888f-7dd9-62973c358d35","Arnemuiden","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 200","51.4967555335","3.65445347096","overstroming, verplaatsing","1477 (Cosmas en Damianusvloed)","1000 - 1500","bekend","1477","1477"
"446","http://www.histopo.nl/plaats/04e3e661-f242-0854-9bfb-7e735f4bd764","Nieuwerkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 202","51.498433852","3.69098981031","concurrentie","-","1000 - 1500","bekend","1000","1500"
"447","http://www.histopo.nl/plaats/08fc3e47-3d39-a209-359f-4861ea7c4cbd","Westkapelle 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 203","51.5224867699","3.40519716623","overstroming","-","0 - 500","onbekend","0","500"
"448","http://www.histopo.nl/plaats/3ed21843-5af8-3a03-033b-5f3bc21f3090","Westkapelle 2","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 203","51.5283045874","3.44700406489","overstroming, verplaatsing","1375","1000 - 1500","bekend","1375","1375"
"449","http://www.histopo.nl/plaats/25936499-9fec-bbe2-f7ff-1a8f6720c360","Hoogelande","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 207","51.5057666785","3.56084292551","oorlog","1572 (Tachtigjarige Oorlog)","1500 - 1600","bekend","1572","1572"
"450","http://www.histopo.nl/plaats/9ba4c25c-d2e0-4ca1-cfbf-fa5bef85c7c1","Vlissingen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 211","51.4455736967","3.56711269628","?","-","1500 - 1600","bekend","1500","1600"
"451","http://www.histopo.nl/plaats/c0f40214-aab8-5992-40cf-c24b5181821e","Rikedale","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 211","51.5774506462","3.5489401761","overstuiving","-","1500 - 1600","bekend","1500","1600"
"452","http://www.histopo.nl/plaats/852c7cc5-3462-bc3d-9915-aa1ee85c9608","Welzinge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 213","51.4631115679","3.63326686978","overstroming, oorlog","-","1600 - 1700","bekend","1600","1700"
"453","http://www.histopo.nl/plaats/34877fcc-b8f6-7bc9-9167-1d6c3027dfd0","Buttinge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5179216578","3.57235845359","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"454","http://www.histopo.nl/plaats/0e64645e-4b10-89fa-a7d9-6b66750a1e74","Brigdamme","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5144949187","3.60555007746","ontvolking","1562","1500 - 1600","bekend","1562","1562"
"455","http://www.histopo.nl/plaats/66f29f21-37c3-b2b6-4973-4fdca53a6a38","Klein-Mariekerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5214902752","3.52830381286","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"456","http://www.histopo.nl/plaats/7ed37a39-b554-e79e-de6c-fee8484be607","Krommenhoeke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5080804931","3.53990255111","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"457","http://www.histopo.nl/plaats/0c43bf83-152f-89d4-3c1d-85f538dc5d89","Nieuwerve","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.4520573329","3.6204256026","oorlog","-","1500 - 1600","bekend","1500","1600"
"458","http://www.histopo.nl/plaats/4befdb23-31c3-5786-0c4f-39dffb2abafe","Poppekerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5292934541","3.46657985045","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"459","http://www.histopo.nl/plaats/22fb7793-f72c-4fac-03b2-2ae1c22f1800","Poppendamme","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.518885093","3.55174145764","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"460","http://www.histopo.nl/plaats/835709d3-857c-ab05-254a-0c442bb54f34","Popkensburg","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5283344891","3.59987626708","ontvolking","1566","1500 - 1600","bekend","1566","1566"
"461","http://www.histopo.nl/plaats/f0446459-98e8-b5fa-3009-86ac81ada491","Sint Janskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5099992514","3.49521719934","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"462","http://www.histopo.nl/plaats/7e0965eb-55a0-46b9-ceff-645e4848296e","Ser Boudewijnskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5179026874","3.46606682526","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"463","http://www.histopo.nl/plaats/bac3d1fa-ade1-1648-11b9-198c43b1b0ba","Schellag","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5225790588","3.64982294889","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"464","http://www.histopo.nl/plaats/af5ffc78-e3db-ad8b-ea1c-837cc3d2dcef","West-Souburg","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.4638831878","3.59178487211","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"465","http://www.histopo.nl/plaats/280a362f-9980-8502-914a-1ad7c5798146","Zanddijk","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 216","51.5391822674","3.65816973131","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"466","http://www.histopo.nl/plaats/9b988ea7-e6c2-fee2-71ba-166317bbe0a3","Oostende","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 226","51.3974012603","3.44182389526","overstroming","1516","1500 - 1600","onbekend","1516","1516"
"467","http://www.histopo.nl/plaats/baa470a6-2735-d6a9-9b10-7b7f0637d0d9","Remboudsdorpe","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 226","51.4203224753","3.35711017039","overstroming","1334 (Sint Clemensvloed)","1000 - 1500","onbekend","1334","1334"
"468","http://www.histopo.nl/plaats/0de86fcf-3107-038f-1464-ee012aa5d777","Briele","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 226","51.4072722647","3.35017245552","overstroming","1404 (Sint Elisabethsvloed)","1000 - 1500","onbekend","1404","1404"
"469","http://www.histopo.nl/plaats/05d7ec14-ffbc-55c9-3f0d-09ff523205b7","Avenkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 226","51.4265578201","3.42032960362","overstroming","1404 (Sint Elisabethsvloed)","1000 - 1500","onbekend","1404","1404"
"470","http://www.histopo.nl/plaats/5ad34b22-25ce-f511-653a-e959fe4055ab","Westende","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 226","51.3910021626","3.34730622338","overstroming","1404 (Sint Elisabethsvloed)","1000 - 1500","onbekend","1404","1404"
"471","http://www.histopo.nl/plaats/3230adbf-2567-1225-ec63-3347d91cd532","Ter Dunen","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 226","51.4449742895","3.33594011254","overstroming","1375","1000 - 1500","onbekend","1375","1375"
"472","http://www.histopo.nl/plaats/9a213456-c06e-cfb4-cc7c-55114b231b0f","Waterdunen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 238","51.4099197972","3.49224052903","overstroming","1570 (Allerheiligenvloed)","1500 - 1600","onbekend","1570","1570"
"473","http://www.histopo.nl/plaats/1917119a-256a-0f3d-1c7a-78053c114fb7","Scoeneveld","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 243","51.4647072938","3.44723933432","overstroming","1375","1000 - 1500","onbekend","1375","1375"
"474","http://www.histopo.nl/plaats/937be401-ffc3-5bf0-27d2-832f1839d73e","Saeftinge 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 249","51.3704439199","4.16706056078","overstroming","1175","1000 - 1500","bekend","1175","1175"
"475","http://www.histopo.nl/plaats/732a8d04-337c-e3ae-111e-cad989601995","Saeftinge 2","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 249","51.3704439199","4.16706056078","overstroming","1334 (Sint Clemensvloed)","1000 - 1500","bekend","1334","1334"
"476","http://www.histopo.nl/plaats/d68e85a5-3107-ed7b-6d4c-9e8fff698ab6","Saeftinge 3","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 249","51.3770336095","4.2028235704","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"477","http://www.histopo.nl/plaats/f36562b4-d995-7dab-3abc-2d46328aec7a","Stampaert","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 254","51.3618717607","4.20848667207","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"478","http://www.histopo.nl/plaats/c77f5cb0-366e-80f1-fbbf-d676c655a452","Casuele","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 254","51.3520584942","4.21148192906","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"479","http://www.histopo.nl/plaats/2977e271-d5f9-682b-33ff-925752e33d57","Weele","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 254","51.3699914302","4.15141806616","overstroming, oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"480","http://www.histopo.nl/plaats/0578bf10-b859-a9c5-60f7-0aac63e45f80","Namen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 256","51.36362636","4.11462750901","overstroming","1717 (Kerstvloed)","1700 - 1800","bekend","1717","1717"
"481","http://www.histopo.nl/plaats/a3216d13-4746-af32-1b50-f07cf513f601","Sint Laureins","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 260","51.340051587","4.13919561604","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"482","http://www.histopo.nl/plaats/6db41d0a-5e12-c591-b4df-eb05b02de7c4","Auwersluus","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 260","51.3494860805","4.14212484076","overstroming, oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"483","http://www.histopo.nl/plaats/7cff822a-d238-6c0a-97cc-5f0c9c13125e","Graauw","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 260","51.3274933149","4.07781007364","overstroming, oorlog","1584 - 1585 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1585"
"484","http://www.histopo.nl/plaats/9e19a4aa-b051-3d98-d363-83663bac856f","Hotenes","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 261","51.3640187198","4.01837352416","oorlog, verplaatsing","1573","1500 - 1600","bekend","1573","1573"
"485","http://www.histopo.nl/plaats/1d80396e-9e1d-54b6-25b6-cc94f26f9f3a","Hontenisse","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 261","51.3738059028","4.03974026093","overstroming, verplaatsing","1509 (Cosmas- en Damianusvloed)","1500 - 1600","bekend","1509","1509"
"486","http://www.histopo.nl/plaats/a997bd1c-6652-4bff-db9f-40685d10f78a","Pakinghe","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 264","51.340767288","3.75627163876","overstroming","1214","1000 - 1500","bekend","1214","1214"
"487","http://www.histopo.nl/plaats/b1721d11-bb9b-f16b-c721-62e8a2f7f598","Boterzande","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 265","51.348295116","3.68792502711","overstroming","1375","1000 - 1500","bekend","1375","1375"
"488","http://www.histopo.nl/plaats/760e35e2-f27d-c8bd-51d7-02d7cc6d47f5","Coudekerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 265","51.2984599117","3.77440088995","overstroming","1375","1000 - 1500","bekend","1375","1375"
"489","http://www.histopo.nl/plaats/c74d9a51-daf4-276d-3eee-ace693d3ac60","Wevelswaele","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 266","51.3406848938","3.74082979782","overstroming","1375 - 1404 (Sint Elisabethsvloed)","1000 - 1500","bekend","1375","1404"
"490","http://www.histopo.nl/plaats/3f24c8b7-5ae4-2eb9-d978-f1fa5bb9f1bc","De Piet","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 267","51.3110007814","3.71635080389","overstroming","1375","1000 - 1500","bekend","1375","1375"
"491","http://www.histopo.nl/plaats/6d4c5a3c-1bf8-8544-4cd5-bbc0cc87ee0d","Sint Janscapelle","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 267","51.2588458727","3.79244534008","overstroming, oorlog","1488 (inundatie)","1000 - 1500","bekend","1488","1488"
"492","http://www.histopo.nl/plaats/1d5b6662-2bba-3cba-bebd-d8c5f2f4d97b","Moerkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 268","51.2740580285","3.76969946385","overstroming, oorlog","1488 (inundatie)","1000 - 1500","bekend","1488","1488"
"493","http://www.histopo.nl/plaats/e04cd96a-da7e-ac0b-6c22-a02f865c941f","Nieuwerkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 269","51.2865120151","3.7946497472","overstroming, oorlog","1488 (inundatie)","1000 - 1500","bekend","1488","1488"
"494","http://www.histopo.nl/plaats/30e493ed-bf6c-ff67-1362-4e2930f798cb","Hertinghe","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 269","51.2988248273","3.78259088143","overstroming, oorlog","1488 (inundatie)","1000 - 1500","bekend","1488","1488"
"495","http://www.histopo.nl/plaats/2489d420-3ab3-f968-c070-13ce787ebf70","Peerboom","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 269","51.2701846451","3.85618410204","overstroming, oorlog","1488 (inundatie) - 1493","1000 - 1500","bekend","1488","1493"
"496","http://www.histopo.nl/plaats/fa58e541-7c9d-e312-de33-e79a84f1195d","Steenland 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 270","51.2968583538","3.81571350854","overstroming","1214","1000 - 1500","bekend","1214","1214"
"497","http://www.histopo.nl/plaats/f5edea2c-ddc7-673c-8062-fb813c60ba70","Steenland 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 270","51.3003758587","3.80526711734","overstroming, oorlog","1488 (inundatie)","1000 - 1500","bekend","1488","1488"
"498","http://www.histopo.nl/plaats/0a115f84-4bda-d21c-4e43-c005dc3783cf","Hughersluis","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 271","51.3078486266","3.81536458069","overstroming, oorlog","1492","1000 - 1500","bekend","1492","1492"
"499","http://www.histopo.nl/plaats/6e612256-41b7-866d-dd86-6d4d9abfc13b","Willemskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 273","51.3212182564","3.81080153065","overstroming, oorlog","1586 (Tachtigjarige oorlog, inundatie)","1500 - 1600","bekend","1586","1586"
"500","http://www.histopo.nl/plaats/ea35423b-d033-fdae-a09e-3d891453eee1","Vremdijcke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 274","51.3358167626","3.79219985051","overstroming, verplaatsing","1601","1600 - 1700","bekend","1601","1601"
"501","http://www.histopo.nl/plaats/904ce711-cc38-99ae-b878-1b8ff0eee92c","Beoostenblij","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 275","51.2612410053","3.92335451747","overstroming, oorlog","1586 (Tachtigjarige oorlog, inundatie)","1500 - 1600","bekend","1586","1586"
"502","http://www.histopo.nl/plaats/a3599c8b-9bc8-be3c-8532-43cc1ff06e20","Zaamslag","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 276","51.3099759468","3.91552666449","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"503","http://www.histopo.nl/plaats/13e5cbb5-4cff-5106-7a35-4a7174783cef","Genderdijk","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 278","51.323251403","3.95058164468","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"504","http://www.histopo.nl/plaats/86073d33-1175-7350-4a14-3df852c84d92","Aendijcke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 278","51.3345762712","3.94238980355","overstroming, oorlog","1584 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1584"
"505","http://www.histopo.nl/plaats/34eccb95-1ba9-7bf0-978e-ed4bfb848c96","Othene 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 280","51.3267790874","3.85700093942","overstroming","1214","1000 - 1500","bekend","1214","1214"
"506","http://www.histopo.nl/plaats/a67cf89b-7ef9-53f7-b910-3ea0cda9a7ce","Othene 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 280","51.3193061196","3.86231548896","overstroming, oorlog","1586 (Tachtigjarige oorlog, inundatie)","1500 - 1600","bekend","1586","1586"
"507","http://www.histopo.nl/plaats/27a9bf11-ef7b-6102-0543-f1d1a991ad55","Triniteit","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 281","51.323844013","3.83899162499","overstroming, oorlog","1584 - 1585 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1584","1585"
"508","http://www.histopo.nl/plaats/f6ff53a4-4fc5-5cda-568a-21ad4cb28b9e","Hughevliet","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 283","51.3716870231","3.65487927128","overstroming","1404 (Sint Elisabethsvloed)","1000 - 1500","bekend","1404","1404"
"509","http://www.histopo.nl/plaats/c579909c-df11-0b27-d8c2-2c0e1922d3a2","Coxyde","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 288","51.319905056","3.43141990041","overstroming, oorlog","1583 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1583","1583"
"510","http://www.histopo.nl/plaats/7ae4a794-c632-b993-82d9-db92e2d40778","Sint Catharina","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 290","51.319432429","3.50752827807","overstroming, oorlog","1583 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1583","1583"
"511","http://www.histopo.nl/plaats/98ef78c6-9a29-a22d-af45-84fd16eb9dd0","Elmare","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 290","51.3146058452","3.58668900758","overstroming","1375","1000 - 1500","bekend","1375","1375"
"512","http://www.histopo.nl/plaats/e593346f-8268-9a10-5e6c-4c584d4642fe","Oostmanskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 292","51.3386972265","3.55190775335","overstroming","1375","1000 - 1500","bekend","1375","1375"
"513","http://www.histopo.nl/plaats/fa5fb756-bb9c-e669-11be-ac088dcd13b6","Oostmanscapelle 1","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 292","51.3386972265","3.55190775335","overstroming","1404 (Sint Elisabethsvloed)","1000 - 1500","bekend","1404","1404"
"514","http://www.histopo.nl/plaats/9001fd38-6dd9-d3ee-822a-af71a617a9c0","Oostmanscapelle 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 292","51.3395556568","3.55104073016","overstroming, oorlog","1583 - 1585 (Tachtigjarige Oorlog, inundatie)","1500 - 1600","bekend","1583","1585"
